ano,id_candidato_bd,bens_declarados
2022,1806639,208000
2022,241487,116690.94
2022,406204,99517.86
2022,724064,63700
2022,866520,208000
2022,462839,1145000
2022,1116121,9569.72
2022,1091333,54763.27
2022,275534,4487.1
2022,732423,1600000
2022,1387170,4420725.159999999
2022,1675127,280000
2022,1086084,2082943.24
2022,964322,156226.99
2022,468046,23000
2022,816126,50000
2022,1320753,45800.41
2022,547761,23785
2022,836733,515000
2022,299231,1793256.0399999998
2022,78268,353000
2022,854937,674783
2022,791084,1101366.81
2022,728323,300000
2022,828010,168376.44
2022,1711930,50000
2022,229324,505000
2022,901429,590000
2022,624692,728374
2022,356774,6000
2022,917954,1318048.56
2022,1720325,27537589
2022,796917,11339833.66
2022,987994,20000
2022,1547992,128378.9
2022,570067,116627.25
2022,1640700,3583955.1499999994
2022,738949,7500
2022,545503,415421.15
2022,428407,20000
2022,16400,545605.5
2022,846264,137128
2022,1407549,941538.8500000001
2022,1011400,2746246.84
2022,1723282,761072
2022,38064,2715148.33
2022,394927,421000
2022,1028276,258324.97999999998
2022,437709,540000
2022,64245,2758000
2022,680376,552000
2022,1490935,830000
2022,1070879,135000
2022,1485134,502000
2022,142841,1575000
2022,864926,414181.89
2022,641498,146000
2022,433591,1030910
2022,291661,1540000
2022,856342,1575000
2022,280867,45000
2022,1708819,326117
2022,344564,138035.94
2022,11372,55000
2022,606223,30500
2022,1732237,680000
2022,1735088,856730.26
2022,1057486,200000
2022,416307,77479.18
2022,648210,2145199.57
2022,1681601,220000
2022,838483,50783.94
2022,654326,450000
2022,1100462,1326000
2022,1427700,650538.5199999999
2022,492677,491955.36
2022,1610226,1037251.6
2022,587390,220000
2022,945109,490212.07
2022,1456471,2709000
2022,1553404,2750000
2022,671089,5000
2022,1669860,291709.23
2022,840341,12995.210000000001
2022,1764194,28159
2022,128782,1311574.74
2022,379174,45000
2022,452660,45000
2022,891234,230000
2022,714526,130000
2022,824248,30000
2022,1434362,1840196.09
2022,451118,110000
2022,1689273,1733420.55
2022,1214345,1320000
2022,1656575,2670000
2022,752337,505000
2022,1557131,768105.23
2022,321177,861183.54
2022,1804826,1734550.86
2022,906941,482754
2022,444044,80845.29
2022,1679740,300000
2022,1763706,4514651.01
2022,1798234,412994.5
2022,355963,28000
2022,1137805,1394497.6800000002
2022,1794058,2448865.7199999997
2022,1021921,72715.62
2022,1079527,50039.14
2022,952404,41981.91
2022,550173,381900.83
2022,872928, 
2022,263909,370000
2022,306312,484471.66
2022,965077,770406.5700000001
2022,1514029,4428682.3
2022,772171,18400
2022,1014162,69523.38
2022,422785,4790697.49
2022,260718,2129979.3600000003
2022,556189,758580.29
2022,562954,15067.01
2022,883463,102000
2022,1587519,2025618.3800000001
2022,319885,582649.93
2022,771498,35000
2022,1357921,200000
2022,1298292,10103104.750000002
2022,586469,2594689.8099999996
2022,179594,9380159.5
2022,833707,43000
2022,372541,53000
2022,1424422,32124649.67
2022,778818,156443
2022,625614,175000
2022,1356591,637000
2022,1107289,333349.6
2022,1765830,615565.37
2022,886732,671000
2022,161703,160000
2022,855771,80000
2022,198113,400000
2022,142099,257803.76
2022,986381,67000
2022,1591377,130000
2022,423572,47900
2022,192223,419142.8
2022,445457,118000
2022,1080114,2556531
2022,638601,216000
2022,833681,120000
2022,4959,1000
2022,136969,134000
2022,128156,80000
2022,1068934,294.64
2022,1067255,42380.49
2022,472819,518854.44
2022,684791,415000
2022,776028,51687.16
2022,493505,11598.28
2022,459391,311543.4
2022,1742423,1440986.44
2022,734191,63950
2022,759991,7620000
2022,1601519,48492170.56999999
2022,921894,545423.01
2022,1559474,1421000
2022,670945,341028.33999999997
2022,1558054,2268000
2022,1683741,74000
2022,303841,1071156.7
2022,681214,1261537.99
2022,389043,2630000
2022,590186,570482.18
2022,1611875,461963.61000000004
2022,741594,2272288.3100000005
2022,700804,322000
2022,543116,43656
2022,1735099,585183.7
2022,768213,4177657.77
2022,885918,2200458.86
2022,63256,14632.46
2022,753257,912900
2022,600979,26000
2022,557634,330000
2022,826662,1770848.45
2022,577777,32000
2022,265209,30000
2022,736255,120000
2022,865979,375000
2022,766196,867116.5
2022,437003,577000
2022,1579839,535000
2022,999935,220000
2022,276610,500000
2022,1030757,60000
2022,205277,2992495.79
2022,1686182,5137074.72
2022,440357,54571
2022,1521112,1667984
2022,1103346,240000
2022,1478948,505000
2022,1378501,15762410.220000003
2022,1661609,100000
2022,25587,50000
2022,688001,1247000
2022,454469,1817806.03
2022,871863,39491
2022,1797367,660000
2022,434497,4000
2022,1576677,800000
2022,436337,309810
2022,23404,105000
2022,877475,90000
2022,1810516,320000
2022,1655716,745000
2022,146298,195000
2022,743427,50000
2022,849256,1167248.5799999998
2022,744593,830000
2022,865449,370000
2022,714522,125000
2022,814325,721793.7499999999
2022,726519,6316.780000000001
2022,1169982,950000
2022,236757,200000
2022,1712287,20228453.6
2022,186229,150000
2022,253949,300000
2022,585811,5000
2022,187008,696990
2022,681688,3606823.23
2022,1080693,198606.49
2022,1754290,183000
2022,1665461,530000
2022,271810,3683371.62
2022,27339,350000
2022,724354,6527842.31
2022,731214,601000
2022,607571,415426.01
2022,219322,13500
2022,78604,2852000
2022,154019,387923.78
2022,1629244,173000
2022,852590,1413000
2022,471951,698878.77
2022,271927,330000
2022,1270067,920000
2022,486260,1773981
2022,1624454,2298992.04
2022,386295,915409.9100000001
2022,1803362,520000
2022,149113,1140114.5500000003
2022,1640356,1041654.28
2022,561975,143002.2
2022,1333228,579000
2022,513544,858500.1100000001
2022,89260,75000
2022,612437,660000
2022,307201,25406802.389999997
2022,690597,1575027.97
2022,1808514, 
2022,1655535,20000
2022,974185,650000
2022,156428,1020000
2022,1805366,485000
2022,1744934,440000
2022,345970,379005.05
2022,1636589,190000
2022,630504,400000
2022,484860,245000
2022,1343082,354017.36999999994
2022,261704,1644000
2022,1344596,460000
2022,441380,50000
2022,259051,200000
2022,265379,393849.55
2022,727824,191000
2022,265764,1567500
2022,68795,150000
2022,816081,1568540
2022,1016323,1241308.77
2022,23366,349655
2022,150261,120000
2022,153426,805000
2022,420796,15653293.709999999
2022,1743354,928500
2022,143615,1825000
2022,1031298,310765.14
2022,411259,2300
2022,1274814,185000
2022,622488,90000
2022,862762,2803745.6199999996
2022,1074338,50000
2022,322399,1428232
2022,1734915,60000
2022,1016894,170000
2022,1422599,150000
2022,665945,40000
2022,152908,465000
2022,477348,330000
2022,587376,250000
2022,1201261,2013128.06
2022,456965,199000
2022,1751906,119000
2022,650584,660000
2022,253539,110000
2022,1365934,300000
2022,602026,315500
2022,903145,270000
2022,653582,735000
2022,902383,104327.82
2022,304874,722300
2022,246648,735000
2022,924965,300845.67
2022,714798,206500
2022,1283910,200000
2022,741557,4457774.73
2022,450939,350000
2022,1576502,1074795.1600000001
2022,1073982,2645044.0999999996
2022,336488,341500
2022,823109,1520201.85
2022,1743871,310867.35
2022,1703586,481248.59
2022,1405634,437000
2022,65015,3680000
2022,212164,376466.77
2022,708432,264000
2022,1328866,3183620.9099999997
2022,672698,273625.85
2022,397703,340000
2022,450605,8320.91
2022,911230,56000
2022,494245,435000
2022,1005663,903089.5
2022,1695779,150000
2022,1113786,3391109.08
2022,734987,842553.32
2022,485806,420000
2022,539355,1306770.45
2022,561260,1933000
2022,375185,310000
2022,1522921,2747026
2022,337041,505000
2022,516625,302690.41000000003
2022,305590,120000
2022,53842,256000
2022,725853,110000
2022,482464,223593.6
2022,269130,1744280
2022,308956,445000
2022,1515914,150000
2022,1555044,263250
2022,591630,600000
2022,1230172,1267183.25
2022,212497,400000
2022,1659640,2163435.16
2022,592599,416058.19
2022,262299,550000
2022,44052,450000
2022,186624,232480.86
2022,156128,243000
2022,254740,972000
2022,1649960,270000
2022,283334,800000
2022,477629,80000
2022,510169,30000
2022,1697071,5500000
2022,1630764,21000000
2022,516050,72380
2022,538477,1587500
2022,1156580,350000
2022,1492179,300000
2022,1745094,457000
2022,1528603,20000
2022,1094199,6478.89
2022,1648587,150000
2022,1746646,145000
2022,1341513,360000
2022,1033813,500000
2022,333211,953488.11
2022,1041727,260798.77000000002
2022,817332,40000
2022,522597,35000
2022,99676,132157.62000000002
2022,1662431,400000
2022,1787773,50000
2022,286457,486610.05
2022,713214,50000
2022,1114204,670000
2022,221386,200000
2022,1719945,200000
2022,1123517,5000
2022,901013,1720
2022,739254,300
2022,1717984,310000
2022,616583,560000
2022,584914,13000
2022,1780889,217000
2022,1690619,400000
2022,235705,220000
2022,205317,60000
2022,703790,589000
2022,490930,165000
2022,1690502,200000
2022,448901,71000
2022,653068,100000
2022,1161510,650000
2022,1772079,667000
2022,494874,62500
2022,563321,630000
2022,438731,45000
2022,588667,383300
2022,1660211,70000
2022,955804,120000
2022,1463380,35000
2022,768764,21959867.71
2022,293303,570000
2022,654219,333224.77
2022,1211874,909000
2022,305171,644375
2022,959338,324000
2022,375067,40579.38
2022,582547,2189304
2022,1332979,8000
2022,134857,481554.75999999995
2022,1640428,1445027.5899999999
2022,1081972,360000
2022,1706279,14172292.91
2022,1007470,5334196.14
2022,1217481,1626314.5399999998
2022,1119969,35000
2022,1617375,115000
2022,93526,120000
2022,954146,4941.13
2022,866367,4453760.51
2022,821059,1240000
2022,906998,1565000
2022,1477612,30000
2022,1239620,520629.43
2022,207189,2948757.14
2022,153530,442500
2022,314745,260000
2022,1250950,930194.0099999999
2022,1057932,340000
2022,1556318,2626729.3200000003
2022,1574928,1627500
2022,874397,140000
2022,1731469,332004.68
2022,903190, 
2022,823525,3360417.67
2022,1227516,1361627.3800000001
2022,948735, 
2022,322283, 
2022,1145205,2796931.14
2022,793176,1481385.53
2022,978961,135000
2022,1629610,15584099.64
2022,1310768,3000000
2022,934580, 
2022,1395169,15000
2022,1800434, 
2022,1118120,1111000
2022,116525,38255
2022,1098319,433613.57
2022,1773766,302500
2022,314880, 
2022,911926, 
2022,320037,5272810.15
2022,1061732,1050000
2022,1417964,170800
2022,1229132, 
2022,763516,2700000
2022,762160,400000
2022,353294,868.9
2022,876045,1539509.76
2022,900961,278489.18
2022,1179844,99801.5
2022,1763709,3593893.9000000004
2022,695184,2988469.2800000003
2022,644526,10260.58
2022,577314,200000
2022,1760723,106000
2022,1323573,30000
2022,950998,523750
2022,650093,885000
2022,164513,2850000
2022,1763220,366804.32
2022,388390,1062000
2022,1333119,10201010.700000001
2022,333397,458000
2022,820299,989347
2022,1487645,27041519.900000002
2022,457758,13000
2022,1199144,155720
2022,846706,2706637
2022,773096,718202.18
2022,1464341,58859.47
2022,1396942,5592976.02
2022,28785,470219
2022,242672,158019062.64999998
2022,213776,375000
2022,1294934,71000
2022,1118610,1009000
2022,103274,15000
2022,1093893,1690398.4800000002
2022,67374,13481928.479999999
2022,4357,625153.84
2022,894356,840000
2022,833065,167102
2022,756852,917073.23
2022,189953,262963.75
2022,175855,10200
2022,1132300,804739.83
2022,60845,621936.3200000001
2022,1092784,70000
2022,93864,150062.69
2022,598838,641418.57
2022,782738,445000
2022,1023721,277119.29
2022,1291799,5000
2022,1463470,1118000
2022,1137612,9000
2022,1790870,633158.73
2022,1671388,3245629.9299999997
2022,764683,39930
2022,1073603,40000
2022,75662,75000
2022,36459,65000
2022,643266,651768
2022,1774415,2756874.9299999997
2022,231628,296291.28
2022,1709394,1376094.1099999999
2022,442619,420000
2022,394774,125000
2022,870052,352311.09
2022,63822,16000
2022,3151,632000
2022,1162827,9650
2022,300932,6650000
2022,108505,1040187.47
2022,758996,100000
2022,1726869,43067558.7
2022,551278,158000
2022,87857,3258208.8699999996
2022,171672,343686.16000000003
2022,399525,35000
2022,306841,90000
2022,1239589,329000
2022,674639,776014.78
2022,578007,2223405.6900000004
2022,1769754,716251.9500000001
2022,898680,1116960
2022,1058321,632251
2022,1157207,1138000
2022,1058648,398230.13
2022,768182,1706371.99
2022,1337013,1238614.02
2022,398141,720000
2022,1331473,42000
2022,1184032,60000
2022,998701,144642
2022,96672,365000
2022,239266,3066576.6300000004
2022,742663,1000000
2022,1672346,13987124.940000001
2022,1274762,85418.52
2022,640324,20000
2022,1028930,26000
2022,859250,283000
2022,1387160,232000
2022,1522690,300000
2022,895074,697864
2022,1798319,45000
2022,522627,1660000
2022,1250607,160000
2022,757826,410448.44999999995
2022,1214157,92984
2022,1220180,7208.95
2022,1797010,60000
2022,218737,800000
2022,766133,820698.9700000001
2022,1193593,79750
2022,736088,9000
2022,1084290,26709.4
2022,10392,633127.53
2022,239293,350000
2022,1270787,15000
2022,874337,159353
2022,412109,15000
2022,605856,269000
2022,1727905,10335687.72
2022,1428461,107000
2022,1431955,1785000
2022,166437,1091790.6900000002
2022,619915,94951.88
2022,1125041,442438.43
2022,1418325,1386267.6099999999
2022,1323566,130000
2022,326434,450000
2022,1519535,1025194.6499999998
2022,376245,295387.95
2022,706327,1022336.34
2022,368625,279000
2022,1579215,339000
2022,356912,1065972.76
2022,1667250,10000
2022,1369055,35830
2022,408350,1749745.87
2022,849693,673279.79
2022,1376975,261500.53
2022,253073,717582
2022,882651,1658600
2022,300074,600100
2022,1510233,1700093.59
2022,111676,1170301.86
2022,757994,1918966.97
2022,209465,374740
2022,1354381,2200000
2022,213073,65000
2022,1371195,103921.48999999999
2022,880507,54171.189999999995
2022,452476,87775.2
2022,1660677,585948.05
2022,575904,337000
2022,585378,165134.65999999997
2022,798158,654782
2022,1139017,217345.44
2022,1388084,25196
2022,285060,196.56
2022,1764987,271651.89999999997
2022,1273722,96780.04000000001
2022,969695,563472.9400000001
2022,304340,5644926.45
2022,701772,1255334.33
2022,1279572,28122
2022,1101216,4574000
2022,345972,217220.81
2022,640152,2537667.8
2022,280300,102122
2022,735415,2212314.96
2022,950735,19327
2022,367716,31580
2022,1207367,161113.24
2022,1035188,5
2022,270214,53700
2022,802534,380500
2022,296984,17600
2022,603750,21000
2022,1361785,22588.98
2022,659613,526397.72
2022,1358888,111396.35
2022,326742,10464.11
2022,407370,167560.75
2022,797554,38005
2022,991318,290000
2022,1013382,99962.49
2022,1064778,191047
2022,1763092,982000
2022,363603,17000
2022,791065,252420
2022,940150,125000
2022,521274,250080.34
2022,370429,320000
2022,1725610,1187269.6400000001
2022,586558,1574500
2022,1150937,65041.79
2022,1269772,232000
2022,1229921,150000
2022,1302792,50000
2022,977261,1900216.75
2022,1244892,10150
2022,448433,2219496.62
2022,522622,668877.74
2022,232867,3457561.4
2022,715283,2402596.4200000004
2022,228321,3853616.41
2022,423224,936822.84
2022,1110801,1872200
2022,1782439,1020000
2022,998695,10000
2022,993338,812000
2022,1007584,117000
2022,649811,287038.97000000003
2022,1541793,165000
2022,333475,1227728.26
2022,1692469,249154.19999999998
2022,302858,1740000
2022,185095,1560000
2022,1148274,190090.41999999998
2022,1229625,47000
2022,923139,63000
2022,838971,600000
2022,1217332,450243.21
2022,487528,478115.64
2022,329103,1235075.13
2022,625510,113639.34
2022,1789078,1780000
2022,1217051,3376915
2022,116601,4919763.33
2022,988443,486675.25
2022,477221,900000
2022,1188860,150053
2022,1411623,1005180.68
2022,1069861,14000
2022,1246816,1303000
2022,748749,400000
2022,1176873,293787.09
2022,859899,280575.24
2022,203329,130000
2022,224891,927836.99
2022,1710388,2927276
2022,1007568,1220345
2022,861392,1035000
2022,1033322,77000
2022,1617398,50000
2022,1016861,900000
2022,1424815,1195000
2022,205654,88000
2022,627656,350000
2022,873189,115000
2022,833420,20000
2022,84657,2813185.54
2022,1786499,26524540.799999997
2022,1622262,300000
2022,962146,400000
2022,283333,670000
2022,382175,205000
2022,10930,1020000
2022,760853,85339.56999999999
2022,150794,2754434.75
2022,612034,827000
2022,774661,750000
2022,1046440,59000
2022,1286572,95997.1
2022,1238380,90000
2022,1492703,293340.35
2022,682601,78205.19
2022,566683,9050000
2022,236171,110000
2022,595482,702000
2022,1454815,30000
2022,1023606,1760000
2022,774630,6477.3
2022,732571,1407623.65
2022,988241,15000
2022,1224088,581733
2022,1395673,73000
2022,1809094,303000
2022,455550,2289462
2022,1421712,109294
2022,229487,500000
2022,1210352,816000
2022,1118608,260000
2022,1337747,1638089.4200000002
2022,248107,2448136.82
2022,1064613,25897.45
2022,828205,487813.02
2022,1383460,36820.46
2022,1103649,44.28000000000001
2022,837767,114000
2022,1127243,50345
2022,747846,275000
2022,1114947,943000
2022,1567927,510000
2022,1222015,77069.37
2022,1396095,742763.4
2022,255026,70000
2022,1607070,2469204.93
2022,1251429,9501.34
2022,433294,384063.96
2022,558448,963200
2022,1299866,10000
2022,72581,305000
2022,1164999,289873.04
2022,485485,1204238.47
2022,351716,1260931.52
2022,57006,140000
2022,678736,4023556.1599999997
2022,1263018,1196659.6
2022,770980,240000
2022,542005,60000
2022,491015,20000
2022,544443,240000
2022,487346,45000
2022,1008627,104000
2022,785599,533744.88
2022,361045,296906.12
2022,1695741,400600
2022,384146,410000
2022,1107501,40000
2022,1347151,613500
2022,518317,216000
2022,995241,20000
2022,998956,2164234.85
2022,622101,10000
2022,1084443,14000
2022,740064,71500
2022,875408,3000
2022,1166856,15000
2022,377170,1147000
2022,1199143,106000
2022,1299500,120000
2022,1766074,3191900
2022,1308908,26217.61
2022,95716,248000
2022,1113913,408282
2022,1733777,1730000
2022,358751,338877.12
2022,276586,1805771.83
2022,127698,535500
2022,648282,155000
2022,738361,170000
2022,743416,1150371.6700000002
