ano,sigla_uf,id_candidato_bd,nome_urna,sigla_partido,cargo,genero,raca,resultado,votos,bens_declarados,despesas_campanha,concorreu_18,tentando_reeleicao
2022,AC,126788,Soraia Ramalho,AGIR,deputado federal,feminino,branca,0,13,,2500.0,0,0
2022,MG,133517,Nelson Mecanico,AGIR,deputado federal,masculino,preta,0,480,,5000.0,0,0
2022,RJ,139023,Ney Cavalcante,AGIR,deputado federal,masculino,preta,0,428,23057.81,35330.0,0,0
2022,BA,153110,Anailton Nai,AGIR,deputado federal,masculino,preta,0,387,,,0,0
2022,SP,153974,Allan Carteiro,AGIR,deputado federal,masculino,branca,0,187,,,0,0
2022,MA,156128,Clidenor Guimaraes,AGIR,deputado federal,masculino,parda,0,511,243000.0,1280.0,0,0
2022,AM,167892,Daniel Oliveira,AGIR,deputado federal,masculino,branca,0,370,,,0,0
2022,RJ,171472,João Bosco,AGIR,deputado federal,masculino,branca,0,481,,50690.4,0,0
2022,ES,171709,Pascoal Costa,AGIR,deputado federal,masculino,branca,0,71,,,0,0
2022,AC,174436,Jinkings,AGIR,deputado federal,masculino,parda,0,50,,,0,0
2022,SP,181875,Zedavan,AGIR,deputado federal,masculino,parda,0,326,1500000.0,,0,0
2022,PA,191691,Antônio Lucena,AGIR,deputado federal,masculino,parda,0,41,,,0,0
2022,SP,193636,Jennifer Lopes,AGIR,deputado federal,feminino,parda,0,183,,,0,0
2022,DF,195951,Rafael Lobo,AGIR,deputado federal,masculino,parda,0,1869,21000.0,,0,0
2022,PB,200783,Professor Dr. Rafael,AGIR,deputado federal,masculino,parda,0,246,60000.0,,0,0
2022,AC,211252,Saraiva Gama,AGIR,deputado federal,masculino,parda,0,105,,2500.0,0,0
2022,SP,231603,Bin Laden Gari,AGIR,deputado federal,masculino,nao informado,0,230,,5000.0,1,0
2022,GO,241487,Isabel Cristina Araujo,AGIR,deputado federal,feminino,branca,0,661,116690.94,64760.72,0,0
2022,RJ,253988,Ronildo Sessenta,AGIR,deputado federal,masculino,branca,0,1037,,24325.750000000004,0,0
2022,MA,254740,Frank Nigth,AGIR,deputado federal,masculino,parda,0,275,972000.0,,0,0
2022,DF,263463,Pedra,AGIR,deputado federal,feminino,branca,0,53,2450000.0,,0,0
2022,GO,275534,Professora Meire,AGIR,deputado federal,feminino,parda,0,390,4487.1,30000.0,0,0
2022,GO,276610,Carlos Lacerda,AGIR,deputado federal,masculino,parda,0,143,500000.0,867.0,0,0
2022,MA,283334,Mineiro Da Sucata,AGIR,deputado federal,masculino,preta,0,171,800000.0,2250.0,0,0
2022,SP,300685,Mirtes Lopes,AGIR,deputado federal,feminino,preta,0,126,,5000.0,0,0
2022,GO,301879,Vera Formosa,AGIR,deputado federal,feminino,branca,0,376,,29900.890000000007,0,0
2022,PE,306466,Dr Gamaliel,AGIR,deputado federal,masculino,parda,0,279,,,0,0
2022,BA,309070,Rufino Argolo,AGIR,deputado federal,masculino,parda,0,193,,,0,0
2022,CE,318090,Elanio Pereira,AGIR,deputado federal,masculino,branca,0,115,600000.0,2187.5,0,0
2022,PR,320870,Tânia Ramos,AGIR,deputado federal,feminino,branca,0,180,218146.0,10000.0,0,0
2022,MG,323478,Judeu Brasileiro - B Nei Anuss,AGIR,deputado federal,masculino,parda,0,77,,,0,0
2022,PE,324130,Cidinho,AGIR,deputado federal,masculino,branca,0,233,10000.0,,0,0
2022,MS,327543,Camila Martins,AGIR,deputado federal,feminino,parda,0,136,,5000.0,0,0
2022,BA,328172,Joao Bonito,AGIR,deputado federal,masculino,preta,0,673,72769.0,,0,0
2022,AM,328668,Jonia Muniz,AGIR,deputado federal,feminino,branca,0,210,,,0,0
2022,AM,338479,Edinho,AGIR,deputado federal,masculino,parda,0,344,,6000.0,0,0
2022,MG,340761,Valdeir Do Escolar,AGIR,deputado federal,masculino,parda,0,945,305000.0,,0,0
2022,CE,349033,Claudio Moura,AGIR,deputado federal,masculino,parda,0,245,,,0,0
2022,MT,352290,Maria Rita,AGIR,deputado federal,feminino,preta,0,169,,,0,0
2022,GO,355835,Kenia Cunha,AGIR,deputado federal,feminino,branca,0,279,,70000.0,0,0
2022,PE,356193,Alexandre Sena,AGIR,deputado federal,masculino,branca,0,264,69000.0,10000.0,0,0
2022,RJ,382024,Adilson Reis,AGIR,deputado federal,masculino,branca,0,178,,10000.0,0,0
2022,SP,387083,Elias Teixeira Treinador,AGIR,deputado federal,masculino,branca,0,205,320000.0,,0,0
2022,AP,387598,Leila Silva,AGIR,deputado federal,feminino,branca,0,30,,,0,0
2022,AP,396572,Risolane Camila,AGIR,deputado federal,feminino,branca,0,4,,,0,0
2022,SP,404849,Adelson De Souza Penha,AGIR,deputado federal,masculino,branca,0,313,,5000.0,0,0
2022,GO,406204,Indio De Assis,AGIR,deputado federal,masculino,parda,0,652,99517.86,34760.0,0,0
2022,RO,413425,Neide Nunes,AGIR,deputado federal,feminino,branca,0,3,,13500.0,0,0
2022,MG,420349,Elias Nunes,AGIR,deputado federal,masculino,branca,0,230,400000.0,,0,0
2022,AM,429115,Silvio Maia,AGIR,deputado federal,masculino,parda,0,910,2532438.5300000003,,0,0
2022,PR,443498,Aldecir Dos Santos,AGIR,deputado federal,masculino,branca,0,932,11000.0,68200.0,0,0
2022,PE,447683,Neide Meyrellys,AGIR,deputado federal,feminino,branca,0,6,,,0,0
2022,MA,455758,Auzenir Coelho,AGIR,deputado federal,feminino,parda,0,924,,5000.0,0,0
2022,PA,458690,Cleide Sacramento,AGIR,deputado federal,feminino,parda,0,141,,1800.0,0,0
2022,RJ,460497,Jokleyne,AGIR,deputado federal,masculino,branca,0,970,530000.0,,0,0
2022,GO,462839,Marcelo Do Sacolão,AGIR,deputado federal,masculino,parda,0,1632,1145000.0,115478.23000000004,0,0
2022,RJ,472006,Marli Alves,AGIR,deputado federal,feminino,preta,0,445,,30000.0,0,0
2022,MA,477629,Samia Uchoa,AGIR,deputado federal,feminino,branca,0,73,80000.0,3000.0,0,0
2022,PI,484453,Rubem Meneses,AGIR,deputado federal,masculino,branca,0,9,,,0,0
2022,PR,488174,Waldir Muguet,AGIR,deputado federal,masculino,branca,0,126,995000.0,,0,0
2022,BA,501944,Gilmar Aguiar,AGIR,deputado federal,masculino,branca,0,424,462540.69,4350.0,0,0
2022,MA,510169,Fernando Lobato,AGIR,deputado federal,masculino,parda,0,622,30000.0,,0,0
2022,SP,512524,Zé Da Estrada,AGIR,deputado federal,masculino,branca,0,196,,,1,0
2022,MA,516050,Savio Rodrigues,AGIR,deputado federal,masculino,branca,0,339,72380.0,,0,0
2022,MA,520759,Bruna Leão,AGIR,deputado federal,feminino,parda,0,51,,,0,0
2022,SP,530834,Professor Roberto De Paula,AGIR,deputado federal,masculino,preta,0,297,500000.0,4777.2,0,0
2022,PR,533703,Professor Gil Do Vôlei,AGIR,deputado federal,masculino,parda,0,104,,1000.0,0,0
2022,RO,533777,Constantino,AGIR,deputado federal,masculino,branca,0,280,506595.34,16448.86,0,0
2022,MA,538477,Sidney Da Sidbens,AGIR,deputado federal,masculino,parda,0,854,1587500.0,9551.3,0,0
2022,DF,539622,Alex Da Saúde,AGIR,deputado federal,masculino,nao informado,0,866,,,0,0
2022,PR,545344,Joelma Dentinho,AGIR,deputado federal,feminino,parda,0,167,17000.0,57500.00000000001,0,0
2022,PA,546564,Reuteman Da Favela,AGIR,deputado federal,masculino,parda,0,272,,10000.0,0,0
2022,SP,548379,Duda,AGIR,deputado federal,masculino,parda,0,282,10970.0,5000.0,0,0
2022,PA,558995,Elton Queiroz,AGIR,deputado federal,masculino,parda,0,665,,30000.0,0,0
2022,MG,571658,Pastora Beth,AGIR,deputado federal,feminino,parda,0,259,879000.0,,0,0
2022,PI,572293,Jose Reinaldo Da Silva,AGIR,deputado federal,masculino,parda,0,45,,,0,0
2022,GO,574683,Luiz Carlos Zoin,AGIR,deputado federal,masculino,parda,0,806,,27000.0,0,0
2022,PA,580004,Patrícia Moraes,AGIR,deputado federal,feminino,parda,0,64,,3000.0,0,0
2022,RO,593162,Andréia Cordeiro,AGIR,deputado federal,feminino,branca,0,585,40000.0,15000.0,0,0
2022,CE,604448,Ozylene,AGIR,deputado federal,feminino,branca,0,68,,5000.0,0,0
2022,DF,607569,Dr Dente,AGIR,deputado federal,masculino,nao informado,0,353,1360000.0,,0,0
2022,BA,613771,Valter Brito,AGIR,deputado federal,masculino,parda,0,30,,,0,0
2022,MA,614739,Sandra Abreu,AGIR,deputado federal,feminino,branca,0,181,,2000.0,0,0
2022,RO,619003,Economista Heberson Pinto,AGIR,deputado federal,masculino,parda,0,326,27000.0,15150.000000000002,0,0
2022,PR,624939,Missionária Neide,AGIR,deputado federal,feminino,branca,0,106,,3000.0,0,0
2022,GO,629311,Pollyana Chita,AGIR,deputado federal,feminino,parda,0,920,,29907.0,0,0
2022,CE,636348,Sgt Leonardo Márcio,AGIR,deputado federal,masculino,parda,0,119,2000.0,2187.5,0,0
2022,DF,643378,Brigadeiro Atila Maia,AGIR,deputado federal,masculino,branca,0,377,1095159.03,,0,0
2022,RJ,657675,Serginho Neguinho,AGIR,deputado federal,masculino,preta,0,3064,6000.0,90861.89999999994,0,0
2022,AC,658291,Prof Costa,AGIR,deputado federal,masculino,parda,0,52,,2450.0,0,0
2022,RO,661326,Aécio De Castro,AGIR,deputado federal,masculino,preta,0,69,63717.27,30000.0,1,0
2022,BA,661340,Zenaide Covas,AGIR,deputado federal,feminino,parda,0,67,,10000.0,0,0
2022,PA,673044,Sídney Brasil,AGIR,deputado federal,masculino,parda,0,303,,15000.0,0,0
2022,PR,677797,Maestro Evaldo,AGIR,deputado federal,masculino,branca,0,392,63000.0,13002.9,0,0
2022,SP,678315,Billa Mudanças,AGIR,deputado federal,masculino,branca,0,148,110000.0,,0,0
2022,AC,684833,Uzir Santos,AGIR,deputado federal,masculino,parda,0,26,,1500.0,0,0
2022,MT,686304,Professora Ana Maria,AGIR,deputado federal,feminino,parda,0,363,,,0,0
2022,BA,686891,Jorge Braga,AGIR,deputado federal,masculino,preta,0,104,64214.0,,0,0
2022,SP,695635,Dra Ma Paula Ginecologista,AGIR,deputado federal,feminino,branca,0,1101,55949.310000000005,9860.0,0,0
2022,GO,698652,Doris,AGIR,deputado federal,feminino,branca,0,419,,35000.0,0,0
2022,DF,715972,Emy Leitão,AGIR,deputado federal,feminino,preta,0,859,37500.0,,0,0
2022,PI,718047,Gleison Bastos De Melo,AGIR,deputado federal,masculino,parda,0,87,,,0,0
2022,SP,720491,Mario Lopes,AGIR,deputado federal,masculino,branca,0,329,480000.0,5000.0,0,0
2022,MA,720966,Irmão Júlio Humilde,AGIR,deputado federal,masculino,parda,0,235,,180.0,0,0
2022,GO,724064,Sabará,AGIR,deputado federal,masculino,parda,0,768,63700.0,20000.0,0,0
2022,MA,727579,Sargento Inaldo Pereira,AGIR,deputado federal,masculino,preta,0,1190,,1000.0,0,0
2022,GO,732423,Alex Meirelles,AGIR,deputado federal,masculino,parda,0,621,1600000.0,42000.0,1,0
2022,RJ,736837,Pastor Dida,AGIR,deputado federal,masculino,preta,0,569,,10000.0,0,0
2022,MA,745398,Sarah Mendes,AGIR,deputado federal,feminino,parda,0,62,,30000.0,0,0
2022,MG,751758,Arlei Da Van,AGIR,deputado federal,masculino,parda,0,136,,,0,0
2022,RJ,758884,Zicri Kainon,AGIR,deputado federal,masculino,preta,0,2129,,170773.96999999994,0,0
2022,MS,762475,Danielzinho,AGIR,deputado federal,masculino,parda,0,375,,5000.0,0,0
2022,RJ,763778,Wilson Protetor,AGIR,deputado federal,masculino,parda,0,6646,2822.11,330874.73,0,0
2022,CE,765300,Carlos Dj,AGIR,deputado federal,masculino,parda,0,378,,2187.5,0,0
2022,PA,773916,Fabiano Pinho,AGIR,deputado federal,masculino,parda,0,52,,,0,0
2022,RJ,781682,Helinho Do Sindicato,AGIR,deputado federal,masculino,parda,0,8393,200000.0,900662.8499999999,0,0
2022,MG,833554,Marilda Da Represa,AGIR,deputado federal,feminino,preta,0,1031,,,0,0
2022,BA,842787,Mamaro De Luzia,AGIR,deputado federal,masculino,preta,0,474,,26016.0,0,0
2022,CE,844620,Adriana Araújo,AGIR,deputado federal,feminino,parda,0,54,,5000.0,0,0
2022,ES,848655,Ana Borges,AGIR,deputado federal,feminino,branca,0,37,,,0,0
2022,AP,854364,Diogo Castro,AGIR,deputado federal,masculino,parda,0,23,,,0,0
2022,GO,861288,Antonio Carneiro De Souza,AGIR,deputado federal,masculino,parda,0,553,,24994.0,0,0
2022,PA,861582,Elenara Araujo,AGIR,deputado federal,feminino,parda,0,238,,15000.0,0,0
2022,GO,866520,Marcelo Brites,AGIR,deputado federal,masculino,parda,0,205,208000.0,27000.0,0,0
2022,RJ,872613,Dra. Rose Cabral,AGIR,deputado federal,feminino,branca,0,312,,40000.0,0,0
2022,PB,884559,Professor Montenegro,AGIR,deputado federal,masculino,parda,0,69,,,0,0
2022,PR,888600,Emerson Campana,AGIR,deputado federal,masculino,branca,0,153,242000.0,3000.0,0,0
2022,RJ,900138,Glaucio Santos ,AGIR,deputado federal,masculino,parda,0,1202,,48985.0,1,0
2022,SP,917797,Bispo Andre Almeida,AGIR,deputado federal,masculino,branca,0,237,5000.0,,0,0
2022,RJ,919194,Veronica Penco,AGIR,deputado federal,feminino,branca,0,465,28000.0,43756.0,0,0
2022,RJ,926941,Mauricio Reis,AGIR,deputado federal,masculino,branca,0,123,,20000.0,0,0
2022,RJ,931699,Fernando Freitas,AGIR,deputado federal,masculino,branca,0,51,,200000.0,0,0
2022,RJ,937400,Osnir Gladiador,AGIR,deputado federal,masculino,branca,0,596,,22216.0,0,0
2022,PR,941368,Ricardo Vendrame,AGIR,deputado federal,masculino,branca,0,3972,,133016.12999999998,0,0
2022,MG,943329,Dr. Ilton Saraiva,AGIR,deputado federal,masculino,parda,0,124,5000.0,,1,0
2022,RJ,944301,Bere Dos Anjos,AGIR,deputado federal,feminino,parda,0,76,,,0,0
2022,SP,961689,Paulo Eduardo,AGIR,deputado federal,masculino,preta,0,101,,,0,0
2022,PB,964716,Rodrigo Nóbrega,AGIR,deputado federal,masculino,parda,0,185,311000.0,250.0,0,0
2022,RJ,967940,Barack Obama,AGIR,deputado federal,masculino,preta,0,409,59311012.650000006,70000.0,0,0
2022,PR,969928,Daiana Klemtz,AGIR,deputado federal,feminino,branca,0,212,70000.0,1000.0,0,0
2022,PA,979469,Alvaro Amaral,AGIR,deputado federal,masculino,parda,0,78,,3500.0,0,0
2022,MG,980897,Dr Osair Pe De Ferro,AGIR,deputado federal,masculino,parda,0,270,160000.0,,1,0
2022,PR,995240,Junior Azevedo,AGIR,deputado federal,masculino,branca,0,19,,,0,0
2022,AC,995253,Nilva Daniel,AGIR,deputado federal,feminino,parda,0,16,,2500.0,0,0
2022,AL,998851,Hemerson Tal,AGIR,deputado federal,masculino,branca,0,135,13124.0,,0,0
2022,GO,999935,Meiry Do Bazar,AGIR,deputado federal,feminino,preta,0,242,220000.0,3000.0,0,0
2022,PR,1000052,Neia Santos,AGIR,deputado federal,feminino,parda,0,35,,,0,0
2022,RJ,1002579,Alan Andrade,AGIR,deputado federal,masculino,branca,0,558,,10000.0,0,0
2022,SP,1004289,Carlinhos Cantelli,AGIR,deputado federal,masculino,branca,0,723,418000.0,50000.0,0,0
2022,MG,1004947,Saulo Silva Saulo Silva,AGIR,deputado federal,masculino,parda,0,451,180000.0,5000.0,0,0
2022,PE,1011015,Paulo Sulivan,AGIR,deputado federal,masculino,branca,0,169,,,0,0
2022,AL,1011768,Theo Alves,AGIR,deputado federal,masculino,parda,0,62,,,0,0
2022,PR,1013675,Mayele Paes,AGIR,deputado federal,feminino,branca,0,65,123000.0,40000.00000000001,0,0
2022,MG,1018993,Pastora Nilda,AGIR,deputado federal,feminino,parda,0,92,,,0,0
2022,PR,1035348,Cabo Nelson,AGIR,deputado federal,masculino,branca,0,410,363868.0,,0,0
2022,PR,1036210,Rodrigo Oliveira,AGIR,deputado federal,masculino,branca,0,74,150000.0,3000.0,0,0
2022,RJ,1037157,Shirley Angel,AGIR,deputado federal,feminino,parda,0,642,,,0,0
2022,RJ,1037841,Ethiene,AGIR,deputado federal,feminino,branca,0,240,,55000.0,1,0
2022,RJ,1040512,Jean Carlos,AGIR,deputado federal,masculino,branca,0,315,,35800.0,0,0
2022,AM,1040614,Erivelto Silva,AGIR,deputado federal,masculino,indigena,0,45,,,0,0
2022,SP,1041389,Moacyr Fernandes,AGIR,deputado federal,masculino,branca,0,289,17500.0,10000.0,1,0
2022,PR,1042521,Dangley Jose O Padre,AGIR,deputado federal,masculino,branca,0,431,680000.0,5540.0,0,0
2022,MG,1045527,Jonatan Do Escolar,AGIR,deputado federal,masculino,branca,0,272,250000.0,,0,0
2022,RS,1053313,Karol Meggiatto,AGIR,deputado federal,feminino,branca,0,106,1000.0,,0,0
2022,SP,1064026,Dra Iris,AGIR,deputado federal,feminino,branca,0,376,321000.0,,0,0
2022,MG,1076592,Kakau Morena,AGIR,deputado federal,feminino,parda,0,41,,,0,0
2022,MG,1079270,Pastor Jesus Dias,AGIR,deputado federal,masculino,parda,0,267,,,0,0
2022,PR,1087661,Fernando Santiago,AGIR,deputado federal,masculino,branca,0,94,,6759.87,0,0
2022,PR,1093131,Japonês Da Federal Japa Civil,AGIR,deputado federal,masculino,parda,0,2765,11247.97,246000.0,0,0
2022,RJ,1100580,Major Elitusalem,AGIR,deputado federal,masculino,parda,0,3611,1800000.0,407287.95,0,0
2022,RJ,1115655,Jesus,AGIR,deputado federal,masculino,branca,0,635,,16.0,0,0
2022,GO,1116121,Kemmer Kassem,AGIR,deputado federal,masculino,parda,0,173,9569.72,10000.0,0,0
2022,RJ,1117976,Romulo Mattos,AGIR,deputado federal,masculino,branca,0,2829,92500.0,180000.0,0,0
2022,MG,1118050,Silvana Alves,AGIR,deputado federal,feminino,parda,0,28,,,0,0
2022,SP,1130822,Edvaldo Ranzani,AGIR,deputado federal,masculino,parda,0,216,180643.02,8044.4,1,0
2022,SP,1136536,Neia Mello,AGIR,deputado federal,feminino,nao informado,0,389,,,0,0
2022,PR,1141887,Loide Maria,AGIR,deputado federal,feminino,preta,0,164,,32000.0,0,0
2022,SP,1145649,Eder Mascarenhas,AGIR,deputado federal,masculino,branca,0,931,250000.0,,0,0
2022,AL,1168151,Janaina Oliveira,AGIR,deputado federal,feminino,parda,0,8,,,0,0
2022,MA,1179580,Angela Melo,AGIR,deputado federal,feminino,parda,0,94,,3000.0,0,0
2022,PE,1186754,Zé Augusto,AGIR,deputado federal,masculino,parda,0,92,,,0,0
2022,BA,1191638,Tais Oliveira,AGIR,deputado federal,feminino,parda,0,228,,,0,0
2022,PB,1192120,Wilma Santos,AGIR,deputado federal,feminino,parda,0,3,,,0,0
2022,PR,1193048,Diogo Scamparini,AGIR,deputado federal,masculino,parda,0,316,,3000.0,0,0
2022,AL,1194127,Wagner Moura,AGIR,deputado federal,masculino,branca,0,211,119800.0,,0,0
2022,BA,1196504,Alana Reis,AGIR,deputado federal,feminino,preta,0,59,,,0,0
2022,MG,1201131,Jonas Paiva,AGIR,deputado federal,masculino,parda,0,96,,,0,0
2022,RJ,1202143,Alex Sandro Vigilante,AGIR,deputado federal,masculino,branca,0,464,,25000.0,0,0
2022,PA,1207385,Antonio Carlos,AGIR,deputado federal,masculino,parda,0,28,,5000.0,0,0
2022,PB,1207764,Nícia Catão,AGIR,deputado federal,feminino,parda,0,31,,,0,0
2022,PB,1209880,Professora Andréia Do Rêgo,AGIR,deputado federal,feminino,branca,0,89,,,0,0
2022,PE,1213025,Daniela Fidelis,AGIR,deputado federal,feminino,branca,0,24,,3000.0,0,0
2022,RJ,1214975,Emerson Zé Ninguém,AGIR,deputado federal,masculino,branca,0,306,,,1,0
2022,SP,1217350,Robson Pentecoste,AGIR,deputado federal,masculino,parda,0,469,,19990.0,0,0
2022,CE,1217897,Vandim Calçados,AGIR,deputado federal,masculino,parda,0,103,,,0,0
2022,AM,1226434,Fátima Spener,AGIR,deputado federal,feminino,branca,0,25,,3000.0,0,0
2022,SP,1227107,Carlos Roberto,AGIR,deputado federal,masculino,branca,0,4660,,1592415.6,0,0
2022,RJ,1228605,Ozorio Barbosa,AGIR,deputado federal,masculino,parda,0,630,,,0,0
2022,RJ,1232544,Professor Walber,AGIR,deputado federal,masculino,parda,0,1596,,24999.6,0,0
2022,SP,1234317,Rene Do Rap,AGIR,deputado federal,masculino,branca,0,608,142908.5,10258.85,1,0
2022,PE,1236112,Lito Douglas,AGIR,deputado federal,masculino,branca,0,73,9165.0,3000.0,0,0
2022,SP,1253253,Denilce Nicola,AGIR,deputado federal,feminino,branca,0,580,,10000.0,0,0
2022,CE,1254008,Irapuan Medeiros,AGIR,deputado federal,masculino,parda,0,212,33000.0,2187.5,0,0
2022,PE,1257643,Carla Rocha,AGIR,deputado federal,feminino,preta,0,48,,,0,0
2022,RJ,1266222,Erika Gama,AGIR,deputado federal,feminino,parda,0,175,,39984.75,0,0
2022,PR,1273903,Tarek Jomaa,AGIR,deputado federal,masculino,branca,0,1386,20000.0,150000.0,0,0
2022,SP,1282267,Solange Santos,AGIR,deputado federal,feminino,parda,0,152,,5000.0,0,0
2022,RJ,1282937,Cristiane Franco,AGIR,deputado federal,feminino,parda,0,390,,,0,0
2022,RJ,1302736,Carlos Alexandre,AGIR,deputado federal,masculino,parda,0,516,282000.0,50000.0,0,0
2022,MG,1304848,Armando Lima De Carvalho,AGIR,deputado federal,masculino,parda,0,185,,,0,0
2022,RJ,1317665,Bianca Naldy,AGIR,deputado federal,feminino,branca,0,158,,50000.00000000001,0,0
2022,PR,1318884,Ivonete,AGIR,deputado federal,feminino,parda,0,29,,,0,0
2022,CE,1320538,Fátima Mara,AGIR,deputado federal,feminino,parda,0,95,130000.0,5000.0,1,0
2022,PE,1326263,Amanda Morais,AGIR,deputado federal,feminino,branca,0,66,,18000.0,0,0
2022,RJ,1331454,Capitão Ramos,AGIR,deputado federal,masculino,branca,0,257,928389.87,24850.0,0,0
2022,SP,1333862,Viviane Da Saude,AGIR,deputado federal,feminino,branca,0,193,,5000.0,1,0
2022,SP,1334398,Flavio Da Tanato,AGIR,deputado federal,masculino,branca,0,307,,,0,0
2022,MT,1351687,Vidal D Xango,AGIR,deputado federal,masculino,branca,0,152,,,0,0
2022,SP,1356826,Tenente Oliveira,AGIR,deputado federal,masculino,parda,0,225,106000.0,5000.0,0,0
2022,RJ,1358702,Marcio Green,AGIR,deputado federal,masculino,branca,0,6194,12010.0,219686.0,1,0
2022,SP,1360095,Dr. Walter Aguiar,AGIR,deputado federal,masculino,branca,0,851,,10000.03,0,0
2022,SP,1364050,Leonilde Sena Hina,AGIR,deputado federal,feminino,branca,0,576,,,0,0
2022,BA,1366241,Cerqueira,AGIR,deputado federal,masculino,preta,0,31,62032.0,800.0,0,0
2022,RJ,1367037,Andre Arigoni,AGIR,deputado federal,masculino,branca,0,519,,,0,0
2022,SP,1368793,Eliana Lima,AGIR,deputado federal,feminino,branca,0,169,322000.0,25000.0,0,0
2022,AL,1369194,Thycia Rattes,AGIR,deputado federal,feminino,preta,0,8,,,0,0
2022,ES,1371169,Osmar Matos,AGIR,deputado federal,masculino,branca,0,68,31645.0,,0,0
2022,SP,1374374,Geraldo Rodrigues,AGIR,deputado federal,masculino,preta,0,131,,5000.0,0,0
2022,RJ,1377698,Thiago Lyra,AGIR,deputado federal,masculino,branca,0,319,,13140.0,0,0
2022,SP,1378064,Fabio Lima,AGIR,deputado federal,masculino,branca,0,163,,5000.0,0,0
2022,PE,1383478,Meguestar,AGIR,deputado federal,feminino,branca,0,82,45000.0,,0,0
2022,SP,1395294,Juracy De Jesus (Jura ),AGIR,deputado federal,masculino,parda,0,834,358127.83,54020.0,0,0
