ano,sigla_uf,id_candidato_bd,nome_urna,sigla_partido,cargo,genero,raca,resultado,votos
2022,BA,490427,Xexeu Beija Flor,PATRIOTA,deputado federal,masculino,parda,nao eleito,698
2022,PE,491324,Ezio Fernandes,PATRIOTA,deputado federal,masculino,preta,nao eleito,119
2022,SC,497134,Zeca Bombeiro,PATRIOTA,deputado federal,masculino,branca,nao eleito,6514
2022,RS,499330,Rodriguinho,PATRIOTA,deputado federal,masculino,branca,nao eleito,259
2022,TO,503691,Dra Oliane Prado Endireita To,PATRIOTA,deputado federal,feminino,parda,nao eleito,887
2022,SP,509622,Ronaldo Moscou,PATRIOTA,deputado federal,masculino,branca,nao eleito,120
2022,PR,511226,Professor Jorge,PATRIOTA,deputado federal,masculino,preta,nao eleito,112
2022,TO,511385,Fumacinha,PATRIOTA,deputado federal,masculino,preta,nao eleito,129
2022,RN,513403,Jack Douglas,PATRIOTA,deputado federal,masculino,branca,nao eleito,86
2022,RS,515939,Clenio Favin,PATRIOTA,deputado federal,masculino,branca,nao eleito,682
2022,PE,519165,Isabel Da Auto Escola,PATRIOTA,deputado federal,feminino,branca,nao eleito,167
2022,MT,522430,Josiany Simas,PATRIOTA,deputado federal,feminino,parda,nao eleito,622
2022,BA,536149,Professora Katia,PATRIOTA,deputado federal,feminino,branca,nao eleito,1462
2022,AC,542360,Regina Dutra,PATRIOTA,deputado federal,feminino,branca,nao eleito,127
2022,AL,543336,Sandro Freire,PATRIOTA,deputado federal,masculino,parda,nao eleito,548
2022,RJ,546075,Ricardo Barbieri,PATRIOTA,deputado federal,masculino,branca,nao eleito,1265
2022,TO,549510,Elenilson Bezerra,PATRIOTA,deputado federal,masculino,preta,nao eleito,127
2022,SP,553582,Sergio Cury,PATRIOTA,deputado federal,masculino,branca,nao eleito,167
2022,RO,558319,Dr Amadeu,PATRIOTA,deputado federal,masculino,branca,nao eleito,175
2022,PR,559687,Carlos Amaral,PATRIOTA,deputado federal,masculino,branca,nao eleito,310
2022,PR,566010,Nivaldo Ramos,PATRIOTA,deputado federal,masculino,branca,nao eleito,1918
2022,AP,566222,Eziel Gomes,PATRIOTA,deputado federal,masculino,parda,nao eleito,150
2022,SC,570789,Bambu Reis,PATRIOTA,deputado federal,masculino,branca,nao eleito,596
2022,RJ,577892,Anselmo Fotógrafo,PATRIOTA,deputado federal,masculino,parda,nao eleito,187
2022,MG,582547,Rosana Viol,PATRIOTA,deputado federal,feminino,branca,suplente,2568
2022,PR,585781,Ivan Patriota,PATRIOTA,deputado federal,masculino,branca,nao eleito,159
2022,SC,591963,Fabio Dalonso,PATRIOTA,deputado federal,masculino,branca,nao eleito,6150
2022,AM,602789,Sirrame Maquiné,PATRIOTA,deputado federal,feminino,preta,nao eleito,271
2022,RJ,611897,Ercilia Silveira,PATRIOTA,deputado federal,feminino,branca,nao eleito,164
2022,MA,622488,Coletivo Pmbm Sgt Gilmar Anjos,PATRIOTA,deputado federal,masculino,parda,suplente,3661
2022,RO,624695,Mirlene Cruz,PATRIOTA,deputado federal,feminino,parda,nao eleito,1854
2022,MA,630298,Wolmer Araujo,PATRIOTA,deputado federal,masculino,parda,suplente,43249
2022,RJ,630621,Clovinho,PATRIOTA,deputado federal,masculino,parda,nao eleito,2097
2022,PE,631120,Ninha Do Malaquias,PATRIOTA,deputado federal,feminino,parda,nao eleito,628
2022,MT,636469,Sub Tenente Potência,PATRIOTA,deputado federal,masculino,parda,nao eleito,544
2022,MG,640272,Regina,PATRIOTA,deputado federal,feminino,branca,suplente,4
2022,PE,653858,Ana Léa,PATRIOTA,deputado federal,feminino,branca,nao eleito,151
2022,MG,654219,Fernando Almenara Mg,PATRIOTA,deputado federal,masculino,parda,suplente,192
2022,AM,654669,Tiago Falcão,PATRIOTA,deputado federal,masculino,parda,nao eleito,4944
2022,RJ,657662,Deborah Farah,PATRIOTA,deputado federal,feminino,branca,nao eleito,557
2022,MA,665945,Márcio Kizoeira,PATRIOTA,deputado federal,masculino,branca,suplente,3157
2022,PB,673149,Severino Xeleco,PATRIOTA,deputado federal,masculino,parda,nao eleito,287
2022,PR,675717,Professor Enfermeiro Nelson,PATRIOTA,deputado federal,masculino,branca,nao eleito,437
2022,MG,679853,Carlinhos Bravo Da Loja,PATRIOTA,deputado federal,masculino,parda,suplente,1155
2022,ES,693282,Dra Sônia Coutinho,PATRIOTA,deputado federal,feminino,parda,nao eleito,1994
2022,MG,694291,Marcia Braga,PATRIOTA,deputado federal,feminino,branca,suplente,704
2022,SP,708705,Thereza Faria Lima,PATRIOTA,deputado federal,feminino,branca,nao eleito,647
2022,BA,709264,Meire Da Enfermagem,PATRIOTA,deputado federal,feminino,preta,nao eleito,21
2022,BA,716618,Sissi Santos,PATRIOTA,deputado federal,feminino,preta,nao eleito,472
2022,BA,719289,Marcos Dultra,PATRIOTA,deputado federal,masculino,preta,nao eleito,653
2022,PE,719499,Paulete Do Samba,PATRIOTA,deputado federal,masculino,preta,nao eleito,1105
2022,SP,719839,Marlene Ramos,PATRIOTA,deputado federal,feminino,parda,nao eleito,259
2022,MA,722618,Soraya Pereira,PATRIOTA,deputado federal,feminino,branca,suplente,1505
2022,CE,727348,Ronaldo Hissa,PATRIOTA,deputado federal,masculino,branca,nao eleito,48
2022,RJ,728815,Suboficial Bonifácio,PATRIOTA,deputado federal,masculino,parda,nao eleito,4414
2022,MT,729346,Beny Godoy,PATRIOTA,deputado federal,masculino,parda,nao eleito,733
2022,BA,729411,Nal Do Povo,PATRIOTA,deputado federal,masculino,parda,nao eleito,373
2022,SP,737883,Peressim,PATRIOTA,deputado federal,masculino,branca,nao eleito,580
2022,SP,738570,Feliciano,PATRIOTA,deputado federal,masculino,branca,nao eleito,9049
2022,AM,741066,Dra Fabiana Aragão,PATRIOTA,deputado federal,feminino,branca,nao eleito,42
2022,PE,745331,Luciana Vitor,PATRIOTA,deputado federal,feminino,branca,nao eleito,129
2022,GO,752337,Johnatas Messias,PATRIOTA,deputado federal,masculino,preta,nao eleito,3046
2022,SP,753935,Fernando Chiarelli,PATRIOTA,deputado federal,masculino,branca,nao eleito,3373
2022,RN,768743,Marcel Vital,PATRIOTA,deputado federal,masculino,branca,nao eleito,1349
2022,MG,768764,Gleiser Boroni,PATRIOTA,deputado federal,masculino,parda,suplente,8538
2022,RJ,770012,Marcelo Lemos,PATRIOTA,deputado federal,masculino,parda,nao eleito,279
2022,RJ,770042,Dr Robson Santana,PATRIOTA,deputado federal,masculino,branca,nao eleito,314
2022,PE,771091,Nego Bombeiro,PATRIOTA,deputado federal,masculino,preta,nao eleito,418
2022,RJ,772137,Ronaldo Russo,PATRIOTA,deputado federal,masculino,branca,nao eleito,495
2022,PI,778763,Dr. Vasconcelo Pinheiro,PATRIOTA,deputado federal,masculino,branca,nao eleito,187
2022,SP,779883,Dr. Sinval Malheiros,PATRIOTA,deputado federal,masculino,branca,nao eleito,21519
2022,RJ,782833,Carlão Da Agricultura,PATRIOTA,deputado federal,masculino,branca,nao eleito,2582
2022,RO,782847,Pastor Bombeiro,PATRIOTA,deputado federal,masculino,preta,nao eleito,67
2022,SP,791087,Coronel Castro,PATRIOTA,deputado federal,masculino,branca,nao eleito,3157
2022,BA,803490,Kelmuth Maclarem,PATRIOTA,deputado federal,masculino,parda,nao eleito,1201
2022,TO,803961,Leda Perini,PATRIOTA,deputado federal,feminino,parda,nao eleito,3086
2022,BA,810374,Tia Lú,PATRIOTA,deputado federal,feminino,parda,nao eleito,64
2022,CE,812331,Mirian Freitas,PATRIOTA,deputado federal,feminino,parda,nao eleito,62
2022,MG,821059,Irlan Melo,PATRIOTA,deputado federal,masculino,parda,suplente,20960
2022,ES,821863,Emerson Schiffler,PATRIOTA,deputado federal,masculino,branca,nao eleito,1022
2022,SE,826106,Ricardo Mota O Caminhoneiro,PATRIOTA,deputado federal,masculino,parda,nao eleito,755
2022,PB,827348,Dr Antonio Carlos,PATRIOTA,deputado federal,masculino,branca,nao eleito,353
2022,PR,828235,Jesus Tarsilio,PATRIOTA,deputado federal,masculino,branca,nao eleito,167
2022,SC,832245,Alcides Andrade,PATRIOTA,deputado federal,masculino,branca,nao eleito,5575
2022,SC,832940,Andreia Santos,PATRIOTA,deputado federal,feminino,branca,nao eleito,241
2022,RJ,834123,Catia Nascimento,PATRIOTA,deputado federal,feminino,parda,nao eleito,369
2022,MG,836358,Rose Carvalho,PATRIOTA,deputado federal,feminino,parda,suplente,59
2022,PI,841788,Edna Barradas  Tia Edinha,PATRIOTA,deputado federal,feminino,parda,nao eleito,149
2022,MG,841999,Dr. Kênio,PATRIOTA,deputado federal,masculino,branca,suplente,3124
2022,CE,850285,Júnior Guedes,PATRIOTA,deputado federal,masculino,parda,nao eleito,485
2022,SP,850572,Zinon Silvá,PATRIOTA,deputado federal,masculino,preta,nao eleito,255
2022,CE,853671,Rosilane Sousa,PATRIOTA,deputado federal,feminino,branca,nao eleito,150
2022,SP,854808,Gilmar,PATRIOTA,deputado federal,masculino,preta,nao eleito,1447
2022,MA,862762,Jardel Bomjardim,PATRIOTA,deputado federal,masculino,parda,suplente,9669
2022,RS,865875,Ester Meneguzzi,PATRIOTA,deputado federal,feminino,branca,nao eleito,145
2022,RS,865899,Fabiane Rodrigues,PATRIOTA,deputado federal,feminino,branca,nao eleito,161
2022,MG,866367,Fred Costa,PATRIOTA,deputado federal,masculino,branca,eleito por qp,158453
2022,RN,873903,Karina Magalhães,PATRIOTA,deputado federal,feminino,preta,nao eleito,165
2022,MG,874397,Serjão,PATRIOTA,deputado federal,masculino,parda,suplente,223
2022,RS,882125,Davi Santana,PATRIOTA,deputado federal,masculino,parda,nao eleito,250
2022,AP,884401,Otacilio Barbosa,PATRIOTA,deputado federal,masculino,parda,nao eleito,332
2022,RJ,890628,Sidney Dinho,PATRIOTA,deputado federal,masculino,branca,nao eleito,5540
2022,AL,892111,Regina Oliveira,PATRIOTA,deputado federal,feminino,parda,nao eleito,118
2022,SC,893697,Patrick Dauer,PATRIOTA,deputado federal,masculino,branca,nao eleito,3801
2022,SC,893991,Arquiteta Michelle Schwanke,PATRIOTA,deputado federal,feminino,branca,nao eleito,978
2022,SP,896629,Dr Tioki Ogusuka,PATRIOTA,deputado federal,masculino,branca,nao eleito,3105
2022,RJ,897680,Vanessa Basoni,PATRIOTA,deputado federal,feminino,parda,nao eleito,1853
2022,TO,898525,Iara Mariana,PATRIOTA,deputado federal,feminino,parda,nao eleito,563
2022,RS,898724,Karol Werner,PATRIOTA,deputado federal,feminino,branca,nao eleito,72
2022,DF,906503,Daniela Cintra,PATRIOTA,deputado federal,feminino,branca,nao eleito,143
2022,MG,906998,Carcilei Soares,PATRIOTA,deputado federal,masculino,parda,suplente,297
2022,PE,912573,Tawana Rocha,PATRIOTA,deputado federal,feminino,branca,nao eleito,207
2022,RJ,919099,Pastora Goretti Maia,PATRIOTA,deputado federal,feminino,branca,nao eleito,791
2022,DF,926605,Danielle Cristhie,PATRIOTA,deputado federal,feminino,branca,nao eleito,78
2022,SC,929926,Fernando Beilfuss,PATRIOTA,deputado federal,masculino,branca,nao eleito,7128
2022,PR,937630,Daniel Ávila,PATRIOTA,deputado federal,masculino,branca,nao eleito,137
2022,MG,940087,Elifelete Tia Fé,PATRIOTA,deputado federal,feminino,preta,suplente,669
2022,DF,940183,Pastor Sidraque Pinheiro,PATRIOTA,deputado federal,masculino,branca,nao eleito,574
2022,PI,953207,Zudu Capoeira,PATRIOTA,deputado federal,masculino,preta,nao eleito,424
2022,MG,954146,Dr Bernardo Norte,PATRIOTA,deputado federal,masculino,parda,suplente,9275
2022,DF,956828,Victor Okubo,PATRIOTA,deputado federal,masculino,parda,nao eleito,1332
2022,MG,959338,Janaina Fontes,PATRIOTA,deputado federal,feminino,parda,suplente,2653
2022,RS,963856,Paola Saldivia,PATRIOTA,deputado federal,feminino,branca,nao eleito,2325
2022,MA,964026,Mayane Martins,PATRIOTA,deputado federal,feminino,parda,suplente,3124
2022,MG,964161,Adair Motorista Projeto Ajudar,PATRIOTA,deputado federal,masculino,parda,suplente,711
2022,RJ,972713,Subtenente Braga,PATRIOTA,deputado federal,masculino,branca,nao eleito,276
2022,MT,977962,Nágila Oliveira,PATRIOTA,deputado federal,feminino,parda,nao eleito,326
2022,PR,996323,Leif Patriota,PATRIOTA,deputado federal,masculino,branca,nao eleito,209
2022,CE,999780,Mamá Mesquita,PATRIOTA,deputado federal,masculino,parda,nao eleito,518
2022,RJ,1000156,Cristovão,PATRIOTA,deputado federal,masculino,branca,nao eleito,4226
2022,RJ,1004662,Patricia Ladeira,PATRIOTA,deputado federal,feminino,parda,nao eleito,246
2022,RJ,1005586,Alexandre Metello Oipaz,PATRIOTA,deputado federal,masculino,branca,nao eleito,792
2022,PE,1006812,Sandro Da Tapioca,PATRIOTA,deputado federal,masculino,parda,nao eleito,665
2022,MG,1007470,Felipe Saliba,PATRIOTA,deputado federal,masculino,branca,suplente,33613
2022,RJ,1010304,Huguinho,PATRIOTA,deputado federal,masculino,parda,nao eleito,16670
2022,RJ,1016093,Ana Claudia,PATRIOTA,deputado federal,feminino,branca,nao eleito,691
2022,MA,1016894,Brunna Marciel,PATRIOTA,deputado federal,feminino,branca,suplente,603
2022,BA,1018273,Viviane Conceição,PATRIOTA,deputado federal,feminino,parda,nao eleito,58
2022,MG,1020944,Bispo Bruno Santos,PATRIOTA,deputado federal,masculino,parda,suplente,23021
2022,SC,1022278,Adriano Patriota,PATRIOTA,deputado federal,masculino,branca,nao eleito,1956
2022,DF,1025814,Índia Patira,PATRIOTA,deputado federal,feminino,indigena,nao eleito,541
2022,MA,1031298,Marreca Filho,PATRIOTA,deputado federal,masculino,branca,eleito por qp,116246
2022,PE,1034870,Marcelo Moura,PATRIOTA,deputado federal,masculino,parda,nao eleito,793
2022,PE,1038517,Janio Tratador,PATRIOTA,deputado federal,masculino,branca,nao eleito,256
2022,SC,1049329,Dr. Giliardi Dorn,PATRIOTA,deputado federal,masculino,branca,nao eleito,302
2022,RJ,1049826,Professor Joziel,PATRIOTA,deputado federal,masculino,preta,nao eleito,10040
2022,MG,1052424,Lica Do Barreiro,PATRIOTA,deputado federal,feminino,preta,suplente,352
2022,MG,1055770,Professor Givanildo,PATRIOTA,deputado federal,masculino,parda,suplente,2493
2022,MG,1057932,Reginaldo Da Horta,PATRIOTA,deputado federal,masculino,parda,suplente,1931
2022,MA,1074338,Leandro Sousa,PATRIOTA,deputado federal,masculino,parda,suplente,974
2022,SP,1074430,Reinaldo Mota,PATRIOTA,deputado federal,masculino,branca,nao eleito,619
2022,PB,1077943,Vagner Lacerda,PATRIOTA,deputado federal,masculino,branca,nao eleito,330
2022,PR,1079404,Denise Pinheiro,PATRIOTA,deputado federal,feminino,parda,nao eleito,493
2022,MG,1081972,Erik Assis Castro,PATRIOTA,deputado federal,masculino,branca,suplente,1963
2022,PE,1082423,Peru,PATRIOTA,deputado federal,masculino,parda,nao eleito,1286
2022,SC,1090914,Fabiane Belarmino,PATRIOTA,deputado federal,feminino,branca,nao eleito,471
2022,PE,1095124,Doutor Diogenes,PATRIOTA,deputado federal,masculino,branca,nao eleito,313
2022,AL,1098555,Ericles Silva,PATRIOTA,deputado federal,masculino,preta,nao eleito,93
2022,MT,1106968,Pastor Wilson,PATRIOTA,deputado federal,masculino,preta,nao eleito,3047
2022,AL,1115422,Cícero Menezes,PATRIOTA,deputado federal,masculino,branca,nao eleito,110
2022,RJ,1117730,Lídia Costa,PATRIOTA,deputado federal,feminino,preta,nao eleito,482
2022,RJ,1117846,Max Brandão,PATRIOTA,deputado federal,masculino,parda,nao eleito,901
2022,SP,1118294,Noilton Ramos,PATRIOTA,deputado federal,masculino,parda,nao eleito,5756
2022,SP,1121449,Delegada Teresinha,PATRIOTA,deputado federal,feminino,branca,nao eleito,3970
2022,SP,1127010,Carlão Da Proteção,PATRIOTA,deputado federal,masculino,parda,nao eleito,698
2022,MG,1145102,Thiago Rodrigues,PATRIOTA,deputado federal,masculino,parda,suplente,4341
2022,MG,1145145,Cintia Vieira,PATRIOTA,deputado federal,feminino,branca,suplente,27
2022,RJ,1147138,Capitão Paulo Silva,PATRIOTA,deputado federal,masculino,preta,nao eleito,936
2022,SE,1151331,Professora Avilete,PATRIOTA,deputado federal,feminino,parda,nao eleito,321
2022,BA,1153924,Penha Gramacho,PATRIOTA,deputado federal,feminino,parda,nao eleito,106
2022,SP,1154586,Tenente Albuquerque Buka,PATRIOTA,deputado federal,masculino,branca,nao eleito,1001
2022,MG,1154767,Pedro Bueno,PATRIOTA,deputado federal,masculino,parda,suplente,5846
2022,PR,1162396,Giselle Colete,PATRIOTA,deputado federal,feminino,branca,nao eleito,429
2022,PR,1164484,Ana Alice,PATRIOTA,deputado federal,feminino,preta,nao eleito,145
2022,PB,1173283,Silvio Soares,PATRIOTA,deputado federal,masculino,parda,nao eleito,234
2022,AC,1185524,Nazare Peixoto,PATRIOTA,deputado federal,feminino,parda,nao eleito,21
2022,MG,1185827,Cabo John 2.0,PATRIOTA,deputado federal,masculino,parda,suplente,216
2022,SE,1188149,Marlene Calumby,PATRIOTA,deputado federal,feminino,branca,nao eleito,683
2022,RJ,1191769,Claudia Santos,PATRIOTA,deputado federal,feminino,branca,nao eleito,257
2022,PR,1191789,Andrea Da Achic,PATRIOTA,deputado federal,feminino,parda,nao eleito,193
2022,PI,1193687,Marizete Andrade,PATRIOTA,deputado federal,feminino,parda,nao eleito,225
2022,RJ,1196794,Sargento Passos,PATRIOTA,deputado federal,masculino,branca,nao eleito,1420
2022,ES,1197313,Dr Rafael Favatto,PATRIOTA,deputado federal,masculino,branca,nao eleito,27980
2022,SP,1199989,Coronel Costa,PATRIOTA,deputado federal,masculino,branca,nao eleito,1226
2022,RJ,1204546,Erivelto Costa,PATRIOTA,deputado federal,masculino,parda,nao eleito,2635
2022,RJ,1208563,Jair Produções,PATRIOTA,deputado federal,masculino,preta,nao eleito,4360
2022,MG,1211874,Delegada Ana Paula,PATRIOTA,deputado federal,feminino,branca,suplente,8971
2022,GO,1214345,Carpegiane Silvestre,PATRIOTA,deputado federal,masculino,parda,nao eleito,11688
2022,MG,1217481,Dr. Frederico,PATRIOTA,deputado federal,masculino,branca,eleito por media,84771
2022,SP,1222707,Andre Vilão,PATRIOTA,deputado federal,masculino,branca,nao eleito,1180
2022,RJ,1227058,Lucio Aguiar,PATRIOTA,deputado federal,masculino,branca,nao eleito,615
2022,RJ,1232951,Cezinha Do Mercado,PATRIOTA,deputado federal,masculino,branca,nao eleito,4490
2022,SP,1234706,Sergio Magnum Da Farmácia,PATRIOTA,deputado federal,masculino,branca,nao eleito,6201
2022,MG,1239620,Delegado Wagner Sales,PATRIOTA,deputado federal,masculino,branca,suplente,4366
2022,RJ,1241434,Lucia Helena,PATRIOTA,deputado federal,feminino,branca,nao eleito,463
2022,RJ,1247776,Jorge Da Hora,PATRIOTA,deputado federal,masculino,branca,nao eleito,721
2022,MG,1250950,Pedro Aihara,PATRIOTA,deputado federal,masculino,amarela,eleito por qp,89404
2022,PE,1264855,Deborah Leite,PATRIOTA,deputado federal,feminino,parda,nao eleito,2773
2022,SC,1265459,Helber Sá,PATRIOTA,deputado federal,masculino,branca,nao eleito,23757
2022,MA,1274814,Nenem Da Feira,PATRIOTA,deputado federal,feminino,parda,suplente,106
2022,MG,1275337,Juliana Guerra,PATRIOTA,deputado federal,feminino,branca,suplente,208
2022,ES,1275936,Waguinho,PATRIOTA,deputado federal,masculino,branca,nao eleito,3329
2022,RS,1276434,Marcos Almeira,PATRIOTA,deputado federal,masculino,branca,nao eleito,84
2022,ES,1282099,Vânia Berger,PATRIOTA,deputado federal,feminino,branca,nao eleito,2874
2022,PB,1282858,Kathellem De Jesus,PATRIOTA,deputado federal,feminino,branca,nao eleito,165
2022,PB,1283042,Jessyca Luana,PATRIOTA,deputado federal,feminino,branca,nao eleito,90
2022,RJ,1284385,Chris Neri,PATRIOTA,deputado federal,feminino,branca,nao eleito,7328
